2016-2017,2,CMSC 124,Miagao,Lec,B11-CL3,2,M Th,11:30-12:30,3,30,"MONDELIZA,J",
2016-2017,2,CMSC 124,Miagao,Lab,B11-CL3,2,W,1:00-4:00,3,15,"MUCHADA,J",
2016-2017,2,CMSC 124,Miagao,Lab,B2-CL1,3,W,9:00-12:00,3,15,"MUCHADA,J",
2016-2017,2,CMSC 125,Miagao,Lab,B11-CL3,3,T F,4:00-5:30,3,15,"MONDELIZA,J",
2016-2017,2,CMSC 125,Miagao,Lec,B1-CL2,1,M Th,10:00-11:00,3,30,"VALDEHUESA,E",
2016-2017,2,CMSC 125,Miagao,Lec,B1-CL2,2,M Th,2:30-3:30,3,30,"VALDEHUESA,E",
2016-2017,2,CMSC 125,Miagao,Lab,B11-CL3,1,T F,1:00-2:30,3,15,"MONDELIZA,J",
2016-2017,2,CMSC 125,Miagao,Lab,B11-CL3,2,T F,2:30-4:00,3,15,"MONDELIZA,J",
2016-2017,2,CMSC 126,Miagao,Lab,B2-CL1,1,T F,1:00-2:30,3,15,"VALDEHUESA,E",
2016-2017,2,CMSC 126,Miagao,Lab,B2-CL1,2,T F,2:30-4:00,3,15,"VALDEHUESA,E",
2016-2017,2,CMSC 126,Miagao,Lab,B2-CL1,3,T F,4:00-5:30,3,15,"VALDEHUESA,E",
2016-2017,2,CMSC 126,Miagao,Lec,B11-CL3,1,T F,8:30-9:30,3,30,"VALDEHUESA,E",
2016-2017,2,CMSC 126,Miagao,Lec,B11-CL3,2,T F,10:00-11:00,3,30,"VALDEHUESA,E",
2016-2017,1,CMSC 127,Miagao,Lab,B11-CL3,1,M Th,1:00-2:30,3,15,"AMBITA,A",
2016-2017,1,CMSC 127,Miagao,Lec,B11-CL3,1,T F,11:00-12:00,3,23,"ARANETA,N",
2016-2017,1,CMSC 127,Miagao,Lec,B11-CL3,2,T F,1:00-2:00,3,23,"ARANETA,N",
2016-2017,1,CMSC 127,Miagao,Lab,B11-CL3,3,T F,2:30-4:00,3,15,"AMBITA,A",
2016-2017,1,CMSC 127,Miagao,Lab,B11-CL3,2,M Th,2:30-4:00,3,15,"AMBITA,A",
2016-2017,1,CMSC 128,Miagao,Lab,B1-CL2,3,M Th,4:00-5:30,3,15,"DEGALA,A",
2016-2017,1,CMSC 128,Miagao,Lab,B1-CL2,1,M Th,8:30-10:00,3,15,"DEGALA,A",
2016-2017,1,CMSC 128,Miagao,Lab,B1-CL2,2,M Th,11:30-1:00,3,15,"DEGALA,A",
2016-2017,1,CMSC 128,Miagao,Lec,B11-CL3,2,W,1:00-3:00,3,23,"AMBITA,A",
2016-2017,1,CMSC 128,Miagao,Lec,B11-CL3,1,T F,10:00-11:00,3,23,"AMBITA,A",
2016-2017,2,CMSC 129,Miagao,Lab,B1-CL2,2,T F,2:30-4:00,3,15,"AMBITA,A",
2016-2017,2,CMSC 129,Miagao,Lec,B1-CL2,1,T F,10:00-11:00,3,30,"AMBITA,A",
2016-2017,2,CMSC 129,Miagao,Lab,B1-CL2,1,T F,1:00-2:30,3,15,"AMBITA,A",
2016-2017,2,CMSC 129,Miagao,Lab,B1-CL2,3,T F,4:00-5:30,3,15,"AMBITA,A",
2016-2017,2,CMSC 129,Miagao,Lec,B1-CL2,2,T F,8:30-9:30,3,30,"AMBITA,A",
2016-2017,2,CMSC 130,Miagao,Lec,R109-CL4,2,M Th,10:00-11:00,3,30,"AMBITA,A",
2016-2017,2,CMSC 130,Miagao,Lab,B2-CL1,1,M Th,1:00-2:30,3,15,"DARIA JR.,A",
2016-2017,2,CMSC 130,Miagao,Lab,B2-CL1,2,M Th,2:30-4:00,3,15,"DARIA JR.,A",
2016-2017,2,CMSC 130,Miagao,Lab,B2-CL1,3,T F,10:00-11:30,3,15,"DARIA JR.,A",
2016-2017,2,CMSC 130,Miagao,Lec,R109-CL4,1,M Th,8:30-9:30,3,30,"AMBITA,A",
2016-2017,1,CMSC 131,Miagao,Lec,R109-CL4,1,T F,9:00-10:00,3,24,"DARIA JR.,A",
2016-2017,1,CMSC 131,Miagao,Lec,R109-CL4,2,T F,10:00-11:00,3,23,"DARIA JR.,A",
2016-2017,1,CMSC 131,Miagao,Lab,B2-CL1,1,M Th,10:00-11:30,3,15,"DEGALA,A",
2016-2017,1,CMSC 131,Miagao,Lab,R109-CL4,2,T F,1:00-2:30,3,15,"DEGALA,A",
2016-2017,1,CMSC 131,Miagao,Lab,R109-CL4,3,T F,4:00-5:30,3,15,"DEGALA,A",
2016-2017,2,CMSC 132,Miagao,Lec,B1-CL2,1,M Th,8:30-10:00,3,30,"ARANETA,N",
2016-2017,2,CMSC 132,Miagao,Lec,B11-CL3,2,M Th,1:00-2:30,3,32,"ARANETA,N",
2016-2017,1,CMSC 137,Miagao,Lec,R109-CL4,1,M Th,10:00-11:00,3,30,"DARIA JR.,A",
2016-2017,1,CMSC 137,Miagao,Lab,B2-CL1,1,T F,11:30-1:00,3,15,"DARIA JR.,A",
2016-2017,1,CMSC 137,Miagao,Lab,B2-CL1,2,T F,4:00-5:30,3,15,"DARIA JR.,A",
2016-2017,1,CMSC 141,Miagao,Lec,B11-CL3,2,W,9:00-12:00,3,23,"DARIA JR.,A",
2016-2017,1,CMSC 141,Miagao,Lec,B1-CL2,1,W,9:00-12:00,3,23,"IMPRESO,M",
2016-2017,1,CMSC 142,Miagao,Lec,R109-CL4,1,T F,2:30-4:00,3,30,"DEGALA,A",
2016-2017,1,CMSC 151,Miagao,Lec,B1-CL2,1,T F,1:00-2:30,3,30,"VALDEHUESA,E",
2016-2017,2,CMSC 152,Miagao,Lec,B1-CL2,1,M Th,1:00-2:30,3,30,"VALDEHUESA,E",
2016-2017,1,CMSC 162,Miagao,Lec,B11-CL3,1,M Th,9:00-10:00,3,30,"TEJE,E",
2016-2017,1,CMSC 162,Miagao,Lab,B1-CL2,1,M Th,1:00-2:30,3,15,"TEJE,E",
2016-2017,1,CMSC 162,Miagao,Lab,B1-CL2,2,M Th,2:30-4:00,3,16,"TEJE,E",
2016-2017,2,CMSC 170,Miagao,Lec,B11-CL3,1,M Th,2:30-4:00,3,30,"MUCHADA,J",
2016-2017,1,CMSC 192,Miagao,Lec,B11-CL3,1,Th,8:00-9:00,1,30,"VALDEHUESA,E",
2016-2017,2,CMSC 197,Miagao,Lec,R109-CL4,1,T F,2:30-4:00,3,30,"DARIA JR.,A",
2016-2017,2,CMSC 197,Miagao,Lec,R109-CL4,2,T F,10:00-11:30,3,30,"TEJE,E",
2016-2017,2,CMSC 197,Miagao,Lec,B1-CL2,3,W,1:00-4:00,3,30,"IMPRESO,M",
2016-2017,1,CMSC 198.1,Miagao,Lec,B2-CL1,2,W,9:00-11:00,2,12,"ARANETA,N",
2016-2017,1,CMSC 198.1,Miagao,Lec,B11-CL3,3,T F,9:00-10:00,2,10,"ARANETA,N",
2016-2017,1,CMSC 198.1,Miagao,Lec,B2-CL1,1,M Th,11:30-12:30,2,10,"ARANETA,N",09/02/2016 13:09
2016-2017,2,CMSC 198.2,Miagao,Lec,R109-CL4,1,T F,8:00-9:00,2,20,"ARANETA,N",
2016-2017,2,CMSC 198.2,Miagao,Lec,R109-CL4,2,T F,9:00-10:00,2,20,"ARANETA,N",
2016-2017,2,CMSC 21,Miagao,Lec,R109-CL4,1,T F,4:00-5:00,3,30,"DARIA JR.,A",
2016-2017,2,CMSC 21,Miagao,Lab,B2-CL1,1,T F,8:30-10:00,3,15,"MUCHADA,J",
2016-2017,1,CMSC 22,Miagao,Lab,B2-CL1,3,M Th,2:30-4:00,3,15,"VALDEHUESA,E",
2016-2017,1,CMSC 22,Miagao,Lab,B2-CL1,4,T F,1:00-2:30,3,15,"DANGAN,C",
2016-2017,1,CMSC 22,Miagao,Lec,B1-CL2,2,T F,2:30-3:30,3,30,"VALDEHUESA,E",
2016-2017,1,CMSC 22,Miagao,Lab,B2-CL1,1,M Th,4:00-5:30,3,15,"VALDEHUESA,E",
2016-2017,1,CMSC 22,Miagao,Lab,B2-CL1,2,M Th,1:00-2:30,3,15,"VALDEHUESA,E",
2016-2017,1,CMSC 22,Miagao,Lec,B1-CL2,1,T F,10:00-11:00,3,30,"VALDEHUESA,E",
2016-2017,2,CMSC 56,Miagao,Lec,B11-CL3,1,M Th,10:00-11:30,3,30,"MUCHADA,J",
2016-2017,1,CMSC 57,Miagao,Lec,B11-CL3,2,M Th,10:00-11:30,3,30,"TEJE,E",
2016-2017,1,CMSC 57,Miagao,Lec,B1-CL2,1,M Th,10:00-11:30,3,30,"VALDEHUESA,E",
2016-2017,1,Comm 2,Miagao,Lec,R108,9,T F,1:00-2:30,3,26,"TAN,T",
2016-2017,1,Comm 2,Miagao,Lec,R106,3,T F,10:00-11:30,3,27,"PARCON,J",
2016-2017,1,Comm 2,Miagao,Lec,B6,4,M Th,11:30-1:00,3,26,"PARCON,J",
2016-2017,1,Comm 2,Miagao,Lec,R110,6,W,1:00-4:00,3,26,"VALENCIA,K",
2016-2017,1,Comm 2,Miagao,Lec,Rm 2,1,M Th,11:30-1:00,3,28,"VALENCIA,K",
2016-2017,1,Comm 2,Miagao,Lec,R106,7,T F,8:30-10:00,3,27,"PIAMONTE,K",
2016-2017,1,Comm 2,Miagao,Lec,Rm 2,8,M Th,8:30-10:00,3,26,"TAN,T",
2016-2017,1,Comm 2,Miagao,Lec,Rm 2,2,M Th,1:00-2:30,3,26,"CORDA,R",
2016-2017,1,Comm 2,Miagao,Lec,R107,5,M Th,1:00-2:30,3,26,"SUMAGAYSAY,M",
2016-2017,2,Comm 2,Miagao,Lec,R106,3,M Th,11:30-1:00,3,25,"CEVALLOS,M",
2016-2017,2,Comm 2,Miagao,Lec,R201,4,T F,1:00-2:30,3,25,"PARCON,J",
2016-2017,2,Comm 2,Miagao,Lec,R106,1,T F,8:30-10:00,3,25,"TAN,T",
2016-2017,2,Comm 2,Miagao,Lec,R110,2,T F,1:00-2:30,3,27,"CORDA,R",
2016-2017,2,Comm 2,Miagao,Lec,AVR,5,M Th,11:30-1:00,3,24,"CORDA,R",
2016-2017,1,Comm 3,Miagao,Lec,Rm 2,4,W,8:30-11:30,3,33,"VALENCIA,K",
2016-2017,1,Comm 3,Miagao,Lec,R201,1,T F,10:00-11:30,3,31,"CORDA,R",
2016-2017,1,Comm 3,Miagao,Lec,AVR,3,T F,11:30-1:00,3,31,"CORDA,R",
2016-2017,1,Comm 3,Iloilo City,Lec,HB 1,6,T F,7:00-8:30,3,30,"VARGAS,M",
2016-2017,1,Comm 3,Iloilo City,Lec,HB 2,5,M Th,8:30-10:00,3,30,"TANOY,A",
2016-2017,1,Comm 3,Iloilo City,Lec,HB 1,7,T F,10:00-11:30,3,31,"VARGAS,M",
2016-2017,1,Comm 3,Iloilo City,Lec,HB 2,9,T F,8:30-10:00,3,30,"VARGAS,M",
2016-2017,1,Comm 3,Miagao,Lec,R106,8,T F,11:30-1:00,3,31,"RODRIGUEZ,R",
2016-2017,2,Comm 3,Miagao,Lec,R201,2,T F,10:00-11:30,3,30,"TAN,T",
2016-2017,2,Comm 3,Iloilo City,Lec,GCEB32A and B,1,M Th,7:00-8:30,3,30,"TANOY,A",
2016-2017,2,Comm 3,Iloilo City,Lec,GCEB32A and B,4,M Th,8:30-10:00,3,30,"TANOY,A",
2016-2017,2,Comm 3,Miagao,Lec,R209,3,M Th,10:00-11:30,3,32,"VARGAS,M",
2016-2017,2,Comm 3,TBA,TBA,TBA,99,TBA,TBA,3,50,TBA,
2016-2017,1,Computer Studies 11,Iloilo City,Lec/Lab,"PF 5, PF 5",HUMSS,"M Th, W","7:15-8:45, 10:30-12:00",3.5,50,"OQUENDO,E",
2016-2017,1,Computer Studies 11,Iloilo City,Lec/Lab,"PF 3, PF 3",STEM,"T F, W","10:30-12:00, 9:00-10:30",3.5,50,"OQUENDO,E",
2016-2017,1,Earth and Life Science 11,Iloilo City,Lec/Lab,"PF 4, PF 4",ABM,"M Th, W","10:30-12:00, 1:00-2:30",4,50,"MINERVA,M",
2016-2017,1,Earth and Life Science 11,Iloilo City,Lec/Lab,"PF 3, PF 3",STEM,"M Th, W","9:00-10:30, 10:30-12:00",4,50,"MINERVA,M",
2016-2017,1,Earth and Life Science 11,Iloilo City,Lec/Lab,"PF 5, PF 5",HUMSS,"T F, W","1:00-2:30, 7:15-8:45",4,50,"AYUKIL,L",
2016-2017,1,Econ 101,Miagao,Lec,R102,1,T F,10:00-11:30,3,35,"DEFIESTA,G",
2016-2017,1,Econ 101,Iloilo City,Lec,"GCEB35, GCEB35",5,"M, W","2:30-4:00, 11:30-1:00",3,35,"ANDRIEU,E",
2016-2017,1,Econ 101,Iloilo City,Lec,GCEB34,2,T F,8:30-10:00,3,35,"MEDIODIA,H",
2016-2017,1,Econ 101,Iloilo City,Lec,GCEB34,3,T F,10:00-11:30,3,35,"MEDIODIA,H",
2016-2017,1,Econ 101,Iloilo City,Lec,GCEB34,4,M Th,10:00-11:30,3,35,"SANDOY,L",
2016-2017,2,Econ 101,Iloilo City,Lec,GCEB34,1,M Th,10:00-11:30,3,25,"ELURIAGA,L",
2016-2017,2,Econ 101,Iloilo City,Lec,GCEB34,2,M Th,11:30-1:00,3,25,"ELURIAGA,L",
2016-2017,2,Econ 101,Iloilo City,Lec,GCEB34,3,T F,2:30-4:00,3,30,"SANDOY,L",
2016-2017,1,Econ 102,Iloilo City,Lec,PF 5,4,M Th,2:30-4:00,3,35,TBA,04/12/2016 11:12
2016-2017,1,Econ 102,Iloilo City,Lec,GCEB35,2,M Th,11:30-1:00,3,35,"SUBADE,R",
2016-2017,1,Econ 102,Iloilo City,Lec,GCEB35,3,M Th,1:00-2:30,3,35,"SUBADE,R",
2016-2017,1,Econ 102,Miagao,Lec,R102,1,M Th,7:00-8:30,3,35,"FERRER,A",
2016-2017,2,Econ 102,Iloilo City,Lec,GCEB34,3,M Th,1:00-2:30,3,35,"SUBADE,R",
2016-2017,2,Econ 102,Iloilo City,Lec,GCEB34,4,M Th,2:30-4:00,3,35,"SUBADE,R",
2016-2017,2,Econ 102,Iloilo City,Lec,GCEB36,1,T F,11:30-1:00,3,35,"SANDOY,L",
2016-2017,2,Econ 102,Iloilo City,Lec,GCEB36,2,T F,10:00-11:30,3,35,"SANDOY,L",
2016-2017,2,Econ 106,Miagao,Lec,AV 104,1,T F,10:00-11:30,3,35,"ANDRIEU,E",
2016-2017,2,Econ 109,Miagao,Lec,AV 104,1,T F,11:30-1:00,3,36,"ELURIAGA,L",
2016-2017,1,Econ 11,Miagao,Lec,Rm 3,3,T F,8:30-10:00,3,37,"ELURIAGA,L",
2016-2017,1,Econ 11,Miagao,Lec,R102,6,W,1:00-4:00,3,31,"ELURIAGA,L",
2016-2017,1,Econ 11,Iloilo City,Lec,PF 5,5,M Th,4:00-5:30,3,35,"ZELLER,L",04/12/2016 11:13
2016-2017,1,Econ 11,Iloilo City,Lec,GCEB35,4,T F,2:30-4:00,3,35,"ANDRIEU,E",
2016-2017,1,Econ 11,Iloilo City,Lec,GCEB34,2,M Th,11:30-1:00,3,35,"ELURIAGA,L",
2016-2017,1,Econ 11,Iloilo City,Lec,GCEB34,1,M Th,8:30-10:00,3,35,"ELURIAGA,L",
2016-2017,2,Econ 11,Iloilo City,Lec,GCEB34,2,T F,8:30-10:00,3,25,"MEDIODIA,H",
2016-2017,2,Econ 11,Iloilo City,Lec,GCEB34,3,T F,10:00-11:30,3,25,"MEDIODIA,H",
2016-2017,2,Econ 11,Iloilo City,Lec,GCEB34,4,T F,1:00-2:30,3,25,"MEDIODIA,H",
2016-2017,2,Econ 11,Miagao,Lec,R102,1,T F,2:30-4:00,3,42,"ANDRIEU,E",
2016-2017,2,Econ 11,Miagao,Lec,R205,5,T F,8:30-10:00,3,35,"ANDRIEU,E",
2016-2017,2,Econ 115,Miagao,Lec,AV 104,1,T F,8:30-10:00,3,35,"ELURIAGA,L",
2016-2017,1,Econ 121,Iloilo City,Lec,GCEB34,2,M Th,2:30-4:00,3,35,"SANDOY,L",
2016-2017,1,Econ 121,Iloilo City,Lec,GCEB34,1,M Th,1:00-2:30,3,35,"SANDOY,L",
2016-2017,2,Econ 121,Miagao,Lec,R205,1,T F,4:00-5:30,3,35,"DEFIESTA,G",
2016-2017,1,Econ 131,Miagao,Lab,B2-CL1,3,Th,7:00-10:00,4,13,"MEDIODIA,H",
2016-2017,1,Econ 131,Miagao,Lab,B2-CL1,1,W,11:00-2:00,4,13,"MEDIODIA,H",
2016-2017,1,Econ 131,Miagao,Lec,B2-CL1,3,M Th,2:30-4:00,4,10,"MEDIODIA,H",4/14/2016 15:40
2016-2017,1,Econ 131,Miagao,Lab,B2-CL1,2,W,2:00-5:00,4,15,"MEDIODIA,H",
2016-2017,1,Econ 131,Miagao,Lec,R205,1,M Th,11:30-1:00,4,37,"MEDIODIA,H",
2016-2017,1,Econ 141,Miagao,Lec,R107,1,T F,8:30-10:00,3,37,"ANDRIEU,E",
2016-2017,2,Econ 151,Miagao,Lec,AV 106,1,M Th,11:30-1:00,3,35,"SANDOY,L",
2016-2017,1,Econ 153,Miagao,Lec,R107,1,T F,1:00-2:30,3,38,"SUBADE,R",
2016-2017,1,Econ 171,Miagao,Lec,AV 104,1,T F,2:30-4:00,3,36,"ELURIAGA,L",
2016-2017,2,Econ 172,Miagao,Lec,R102,1,T F,1:00-2:30,3,39,"DEFIESTA,G",
2016-2017,1,Econ 174,Miagao,Lec,AVR,1,T F,2:30-4:00,3,35,"DEFIESTA,G",
2016-2017,2,Econ 177,Miagao,Lec,R108,1,T F,10:00-11:30,3,35,"SUBADE,R",
2016-2017,2,Econ 191,Miagao,Lec,R205,1,M Th,10:00-11:30,3,40,"MEDIODIA,H",
2016-2017,1,Econ 196,Miagao,Lec,R102,1,T F,8:30-10:00,3,35,"SANDOY,L",
2016-2017,2,Econ 198,Miagao,Lec,R102,1,M Th,7:00-8:30,3,35,"FERRER,A",
2016-2017,1,Econ 199.1,Miagao,Lec,R107,1,M Th,10:00-11:30,3,11,"DEFIESTA,G",
2016-2017,1,Econ 199.1,Miagao,Lec,R102,2,M Th,8:30-10:00,3,12,"FERRER,A",
2016-2017,2,Econ 199.2,Miagao,Lec,R107,1,T F,11:30-1:00,3,12,"DEFIESTA,G",
2016-2017,2,Econ 199.2,Miagao,Lec,R102,2,M Th,8:30-10:00,3,12,"FERRER,A",
2016-2017,2,EE 6,Miagao,Lec,EE Lab,1,T F,4:00-5:30,4,25,"FERNANDEZ,P",
2016-2017,2,EE 6,Miagao,Lab,EE Lab,1,M,4:00-7:00,4,15,"CADONDON,J",
2016-2017,2,EE 6,Miagao,Lab,EE Lab,2,T,1:00-4:00,4,12,"CADONDON,J",
2016-2017,2,Empowering Tech. 11,Iloilo City,Lec/Lab,"PF 4, PF 4",ABM,"M Th, W","7:15-8:45, 9:00-10:30",3.5,50,"OQUENDO,E",
2016-2017,1,Eng 1,Miagao,Lec,R201,1,M Th,7:00-8:30,3,30,TBA,07/07/2016 16:27
2016-2017,1,Eng 1,Miagao,Lec,Rm 2,2,M Th,8:30-10:00,3,30,TBA,07/07/2016 16:27
2016-2017,1,Eng 1,Miagao,Lec,R106,3,T F,2:30-4:00,3,10,"LEGISLADOR,M",
2016-2017,1,Eng 10,Miagao,Lec,R106,1,M Th,10:00-11:30,3,25,"CORDA,R",
2016-2017,1,Eng 10,Miagao,Lec,R112,2,M Th,2:30-4:00,3,25,"CORDA,R",
2016-2017,2,Eng 10,Miagao,Lec,AVR,2,T F,11:30-1:00,3,25,"MARTE,A",
2016-2017,2,Eng 10,Miagao,Lec,R106,1,T F,7:00-8:30,3,25,"FERNANDEZ,L",
2016-2017,1,Eng 11,Iloilo City,Lec,HB 1,4,T F,7:00-8:30,3,30,TBA,01/09/2017 12:32
2016-2017,2,Eng 11,Iloilo City,Lec,GCEB35,1,T F,10:00-11:30,3,24,"DERIADA-MANAOG,D",
2016-2017,2,Eng 11,Iloilo City,Lec,GCEB32A and B,2,T F,1:00-2:30,3,25,"DERIADA-MANAOG,D",
2016-2017,2,Eng 11,Iloilo City,Lec,GCEB32A and B,3,T F,2:30-4:00,3,25,"DERIADA-MANAOG,D",
2016-2017,2,Eng 11,Iloilo City,Lec,GCEB32A and B,5,T F,8:30-10:00,3,24,"PIAMONTE,K",
2016-2017,2,Eng 11,Iloilo City,Lec,GCEB35,9,M Th,10:00-11:30,3,25,"LERONA,E",1/17/2017 16:01
2016-2017,2,Eng 11,Iloilo City,Lec,GCEB35,10,M Th,11:30-1:00,3,25,"LERONA,E",
2016-2017,2,Eng 11,Iloilo City,Lec,GCEB32A and B,4,T F,7:00-8:30,3,24,"PIAMONTE,K",1/19/2017 9:51
2016-2017,2,Eng 11,Iloilo City,Lec,GCEB35,6,T F,8:30-10:00,3,24,"RODRIGUEZ,R",
2016-2017,2,Eng 11,Iloilo City,Lec,GCEB32A and B,7,T F,10:00-11:30,3,24,"RODRIGUEZ,R",
2016-2017,2,Eng 11,Iloilo City,Lec,GCEB32A and B,8,T F,11:30-1:00,3,25,"RODRIGUEZ,R",
2016-2017,1,English 11A,Iloilo City,Lec,PF 3,STEM,M Th,7:15-8:45,3,50,"CHONG,A",
2016-2017,1,English 11A,Iloilo City,Lec,PF 3,4,M Th,1:00-2:30,3,27,"DIAZ,A",
2016-2017,1,English 11A,Iloilo City,Lec,PF 4,ABM,T F,7:15-8:45,3,50,"PARCON,C",
2016-2017,1,English 11A,Iloilo City,Lec,PF 5,HUMSS,T F,2:30-4:00,3,50,"VILLAREAL,M",
2016-2017,2,English 11B,Iloilo City,Lec,PF 3,STEM,M Th,2:30-4:00,3,50,"DIAZ,A",
2016-2017,2,English 11B,Iloilo City,Lec,PF 4,ABM,M Th,1:00-2:30,3,50,"TAN,M",
2016-2017,2,English 11B,Iloilo City,Lec,PF 5,HUMSS,T F,7:15-8:45,3,50,"TANOY,A",
2016-2017,1,EnS 11,Miagao,Lec,Lec Rm 2,1,S,12:00-3:00,3,30,"MOSCOSO,A",
2016-2017,1,EnS 110,TBA,TBA,TBA,1,TBA,TBA,3,30,TBA,7/22/2016 15:56
2016-2017,1,Envi Sci 10,Miagao,Lec,R103,2,M Th,1:00-2:30,3,36,"PAGUNTALAN,D",
2016-2017,1,Envi Sci 10,Miagao,Lec,R103,3,M Th,2:30-4:00,3,40,"PAGUNTALAN,D",
2016-2017,1,Envi Sci 10,Miagao,Lec,R103,1,M Th,4:00-5:30,3,36,"MALAY,M",
2016-2017,1,Envi Sci 10,Miagao,Lec,R105,4,M Th,8:30-10:00,3,36,"MALAY,M",
2016-2017,2,Envi Sci 10,Miagao,Lec,R103,2,M Th,11:30-1:00,3,35,"CAMPOS,A",
2016-2017,2,Envi Sci 10,Miagao,Lec,R103,1,M Th,8:30-10:00,3,36,"CAMPOS,A",
2016-2017,2,Envi Sci 10,Iloilo City,Lec,PA 1,3,M Th,7:00-8:30,3,29,"MINERVA,M",
2016-2017,1,ES 1,Miagao,Lab,Lec Room 3,2,S,8:00-2:00,2,20,"ONG,D",
2016-2017,1,ES 1,Miagao,Lab,Lec Room 3,1,W,8:00-2:00,2,24,"ONG,D",
2016-2017,1,ES 1,TBA,TBA,TBA,99,TBA,TBA,2,50,TBA,
2016-2017,1,ES 1,TBA,TBA,TBA,99,TBA,TBA,2,50,TBA,
2016-2017,1,ES 11,Miagao,Lec,Lec Rm 1,1,M Th,2:30-4:00,3,19,"DE GUZMAN,L",
2016-2017,1,ES 11,Miagao,Lec,Lec Rm 2,2,T F,2:30-4:00,3,20,"DE GUZMAN,L",
2016-2017,1,ES 11,TBA,TBA,TBA,99,TBA,TBA,3,50,TBA,
2016-2017,1,ES 11,TBA,TBA,TBA,99,TBA,TBA,3,50,TBA,
2016-2017,2,ES 12,Miagao,Lec,Lec Rm 2,2,M Th,4:30-6:00,3,24,"MEDRANO,H",
2016-2017,2,ES 12,Miagao,Lec,EE Lab,1,M Th,8:30-10:00,3,18,"MEDRANO,H",
2016-2017,2,ES 13,Miagao,Lec,EE Lab,2,M Th,1:00-2:30,3,19,"MEDRANO,H",
2016-2017,2,ES 13,Miagao,Lec,Lec Rm 1,1,M Th,11:30-1:00,3,24,"MEDRANO,H",
2016-2017,1,ES 21,Miagao,Lec,Lec Rm 1,1,M Th,1:00-2:30,3,19,"MEDRANO,H",
2016-2017,1,ES 21,Miagao,Lec,EE Lab,2,T F,1:00-2:30,3,22,"MEDRANO,H",
2016-2017,1,ES 21,TBA,TBA,TBA,99,TBA,TBA,3,50,TBA,
2016-2017,1,ES 21,TBA,TBA,TBA,99,TBA,TBA,3,50,TBA,
2016-2017,2,ES 26,Miagao,Lab,Computer Lab,2,T,5:00-8:00,3,17,"AMBATANG,R",
2016-2017,2,ES 26,Miagao,Lab,Computer Lab,1,F,5:30-8:30,3,21,"AMBATANG,R",
2016-2017,2,ES 26,Miagao,Lec,Lec Rm 2,1,W,5:00-7:00,3,36,"AMBATANG,R",
2016-2017,2,FABM 11,Iloilo City,Lec,PF 4,ABM,T F,7:15-8:45,3,50,"VIRGO,M",
2016-2017,1,Fil 10,Miagao,Lec,R110,3,T F,4:00-5:30,3,25,"RAMIREZ,J",
2016-2017,1,Fil 10,Iloilo City,Lec,HB 2,1,M Th,1:00-2:30,3,25,"RAMIREZ,J",
2016-2017,1,Fil 10,Iloilo City,Lec,HB 2,2,M Th,2:30-4:00,3,25,"RAMIREZ,J",
2016-2017,1,Fil 10,Iloilo City,Lec,PA 1,4,M Th,4:00-5:30,3,25,"RAMIREZ,J",
2016-2017,2,Fil 11,Miagao,Lec,R110,2,T F,8:30-10:00,3,25,TBA,11/16/2016 13:30
2016-2017,2,Fil 11,Miagao,Lec,R110,3,T F,10:00-11:30,3,29,"RAMIREZ,J",
2016-2017,2,Fil 11,Iloilo City,Lec,GCEB34,1,M Th,8:30-10:00,3,28,"RAMIREZ,J",
2016-2017,2,Fil 11,Iloilo City,Lec,GCEB32A and B,4,M Th,11:30-1:00,3,28,"RAMIREZ,J",
2016-2017,1,Fil 12,Miagao,Lec,Rm 2,1,T F,2:30-4:00,3,25,"RAMIREZ,J",08/08/2016 8:59
2016-2017,2,Fil 12,Miagao,Lec,AVR,1,T F,1:00-2:30,3,27,"RAMIREZ,J",
2016-2017,2,Fil 12,Miagao,Lec,R110,2,T F,8:30-10:00,3,25,"RAMIREZ,J",
2016-2017,1,Filipino 11A,Iloilo City,Lec,PF 4,ABM,T F,10:30-12:00,3,50,"LABOS,J",
2016-2017,1,Filipino 11A,Iloilo City,Lec,PF 5,HUMSS,M Th,10:30-12:00,3,50,"LABOS,J",
2016-2017,1,Filipino 11A,Iloilo City,Lec,PF 3,STEM,T F,7:15-8:45,3,50,"LABOS,J",
2016-2017,2,Filipino 11B,Iloilo City,Lec,PF 3,STEM,T Th,7:15-8:45,3,50,"BARRIOS,J",
2016-2017,2,Filipino 11B,Iloilo City,Lec,PF 4,ABM,T F,9:00-10:30,3,50,"BARRIOS,J",
2016-2017,2,Filipino 11B,Iloilo City,Lec,PF 5,HUMSS,M Th,9:00-10:30,3,50,"BARRIOS,J",
2016-2017,1,Fish 101,Miagao,Lec,AV 103,1,M Th,10:00-11:30,5,35,"SANTANDER-DE LEON,S",
2016-2017,1,Fish 101,Miagao,Lec,AV 103,2,T F,10:00-11:30,5,35,"GUZMAN,A",
2016-2017,1,Fish 101,Miagao,Lab,L201,1,T F,7:00-10:00,5,20,"NOBLEZADA,M",
2016-2017,1,Fish 101,Miagao,Lab,L202,5,W,7:00-1:00,5,21,"LEONIDA,J",
2016-2017,1,Fish 101,Miagao,Lec,AV 101,3,T F,10:00-11:30,5,35,"ACABADO,C",
2016-2017,1,Fish 101,Miagao,Lab,L202,2,T F,7:00-10:00,5,20,"LEONIDA,J",
